%_UTC,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2019-11-12 13:30:29.500,-44.842432223,-65.737729193,39.9647,1,6,0.3692,0.3184,2.2143,0.3427,-0.8393,-0.9032,0.1,56.5
2019-11-12 13:30:31.000,-44.842399561,-65.737703345,18.8939,2,7,0.194,0.1664,1.0462,0.148,-0.3897,-0.4173,-0.0,1.9
2019-11-12 13:30:31.500,-44.84235867100001,-65.73767666100001,23.1372,1,7,0.2761,0.2384,1.664,0.2564,-0.6294,-0.6765,0.1,16.0
2019-11-12 13:30:32.000,-44.84241141,-65.737716436,26.2787,2,7,0.1045,0.0879,0.3535,-0.0342,-0.1138,-0.1165,-0.0,2.4
2019-11-12 13:30:32.500,-44.842411248000005,-65.737717027,26.3777,2,7,0.1031,0.0875,0.3528,-0.0361,-0.1129,-0.1148,0.1,1.3
2019-11-12 13:30:33.000,-44.842410951000005,-65.737716723,26.4882,2,7,0.1034,0.0876,0.3529,-0.0358,-0.1129,-0.1149,-0.0,1.0
2019-11-12 13:30:33.500,-44.842368646000004,-65.737684337,22.4689,1,7,0.1247,0.1076,0.7509,0.1156,-0.2836,-0.3047,0.1,12.8
2019-11-12 13:30:34.000,-44.842369088000005,-65.737682996,24.2454,1,6,0.1196,0.1023,0.7122,0.1103,-0.2692,-0.2895,-0.0,3.7
2019-11-12 13:30:34.500,-44.842412541,-65.737717466,27.0439,2,6,0.1031,0.0877,0.3549,-0.0357,-0.1137,-0.1156,0.1,2.0
2019-11-12 13:30:35.000,-44.842376995,-65.737686978,25.9548,1,7,0.1047,0.0902,0.6298,0.0969,-0.2375,-0.2551,-0.0,14.1
2019-11-12 13:30:35.500,-44.842411891000005,-65.737717148,26.744,2,7,0.1036,0.0876,0.3527,-0.0354,-0.1125,-0.1143,0.1,1.3
2019-11-12 13:30:36.000,-44.842412945,-65.737717281,27.1124,2,7,0.1036,0.0877,0.3529,-0.0353,-0.1124,-0.1142,-0.0,2.2
2019-11-12 13:30:36.500,-44.842397932,-65.737705221,29.5852,2,7,0.0569,0.048,0.3323,0.0519,-0.1253,-0.1348,0.1,3.4
2019-11-12 13:30:37.000,-44.842421266,-65.73773020899999,30.4493,1,7,0.0728,0.0625,0.4369,0.0668,-0.164,-0.1747,-0.0,3.8
2019-11-12 13:30:37.500,-44.842404461,-65.737712532,28.945,2,7,0.0555,0.0472,0.3291,0.0508,-0.1237,-0.1325,0.1,4.3
2019-11-12 13:30:38.000,-44.842393961000006,-65.737699346,28.4335,1,7,0.0806,0.068,0.4718,0.0735,-0.1779,-0.1913,-0.0,18.5
2019-11-12 13:30:38.500,-44.842430959,-65.737730806,27.4116,2,7,0.1022,0.087,0.352,-0.0378,-0.1095,-0.1096,0.1,2.6
2019-11-12 13:30:39.000,-44.842437991000004,-65.73773261699999,27.0783,2,7,0.1023,0.0873,0.3502,-0.0373,-0.1104,-0.1112,-0.0,1.3
2019-11-12 13:30:39.500,-44.842416271000005,-65.737702256,30.1228,1,7,0.0746,0.0627,0.4369,0.0678,-0.164,-0.1763,0.1,14.0
2019-11-12 13:30:40.000,-44.842425223,-65.737700819,30.4129,1,7,0.0707,0.0603,0.4226,0.0649,-0.1585,-0.1699,-0.0,15.8
2019-11-12 13:30:40.500,-44.842435151000004,-65.73769625,30.9167,1,7,0.0704,0.0589,0.4103,0.0638,-0.1542,-0.1658,0.1,4.1
2019-11-12 13:30:41.000,-44.84247175,-65.73771833800001,27.5828,2,7,0.1023,0.0873,0.3549,-0.0374,-0.1105,-0.1112,-0.0,1.2
2019-11-12 13:30:41.500,-44.842478297,-65.737710514,28.1944,2,7,0.1022,0.0876,0.3577,-0.0371,-0.1118,-0.1117,0.1,1.0
2019-11-12 13:30:42.000,-44.842482891,-65.737701424,28.0337,2,7,0.1019,0.0876,0.3571,-0.0375,-0.1122,-0.1124,-0.0,2.2
2019-11-12 13:30:42.500,-44.842465368999996,-65.737672383,31.3915,1,7,0.0232,0.0121,0.0386,0.0155,-0.0144,-0.0219,0.1,3.4
2019-11-12 13:30:43.000,-44.842486484,-65.737684707,28.4217,2,7,0.1021,0.0878,0.3578,-0.0372,-0.1119,-0.1118,-0.0,1.1
2019-11-12 13:30:43.500,-44.842487113000004,-65.737677002,28.3383,2,7,0.1021,0.0879,0.3579,-0.0372,-0.112,-0.1118,0.1,1.1
2019-11-12 13:30:44.000,-44.842472916000006,-65.73765965300001,31.5314,1,7,0.058,0.0497,0.3551,0.0529,-0.1304,-0.1372,-0.0,3.8
2019-11-12 13:30:46.500,-44.842472905,-65.737672633,31.0391,1,7,0.0566,0.0485,0.3484,0.0516,-0.1275,-0.1339,0.1,56.7
2019-11-12 13:30:48.500,-44.842493531,-65.737736196,40.5463,2,7,0.3053,0.2456,0.2054,-0.2621,0.2059,-0.2366,0.1,1.0
2019-11-12 13:30:49.000,-44.842492867,-65.737738997,40.4679,2,7,0.3052,0.2456,0.2056,-0.2621,0.2061,-0.2367,-0.0,1.2
2019-11-12 13:30:49.500,-44.842482631,-65.737751825,39.8639,2,7,0.3051,0.2456,0.2057,-0.262,0.2062,-0.2368,0.1,1.0
2019-11-12 13:30:50.000,-44.842479258000004,-65.737756944,39.547,2,7,0.3051,0.2457,0.2059,-0.262,0.2063,-0.2369,-0.0,1.1
2019-11-12 13:30:50.500,-44.842504245,-65.737727898,41.2525,2,7,0.2522,0.2026,0.1766,-0.2117,0.1669,-0.1948,0.1,1.0
2019-11-12 13:30:51.000,-44.842503975,-65.737725366,41.2809,2,7,0.2522,0.2029,0.177,-0.2118,0.1673,-0.1952,-0.0,1.0
2019-11-12 13:30:51.500,-44.842489719,-65.73773271399999,40.3705,1,7,0.4207,0.341,0.2688,-0.3785,0.298,-0.3298,-0.1,4.6
2019-11-12 13:30:52.000,-44.842473208,-65.73774783399999,40.761,2,7,0.1886,0.153,0.1258,-0.1696,0.1336,-0.1469,-0.0,4.8
2019-11-12 13:30:52.500,-44.842477421000005,-65.73772526,39.9443,1,7,0.2435,0.1977,0.1647,-0.2189,0.1726,-0.1894,-0.1,9.2
2019-11-12 13:30:53.000,-44.842475602,-65.737712206,40.0595,1,7,0.2978,0.2417,0.1964,-0.2679,0.2114,-0.2329,-0.0,15.7
2019-11-12 13:30:53.500,-44.842470451000004,-65.737699111,40.1845,1,7,0.4202,0.3411,0.27,-0.3784,0.2988,-0.3304,-0.1,15.5
2019-11-12 13:30:54.000,-44.842476783,-65.737669269,41.2074,1,7,0.1186,0.0964,0.0819,-0.1064,0.0851,-0.0928,-0.0,33.1
2019-11-12 13:30:54.500,-44.842470858999995,-65.737656225,41.6711,2,7,0.1141,0.0927,0.0771,-0.1025,0.0816,-0.0895,0.1,191.7
2019-11-12 13:30:55.000,-44.84245835,-65.737636862,41.4561,1,7,0.1288,0.1048,0.0882,-0.1157,0.0924,-0.101,-0.0,48.3
2019-11-12 13:30:55.500,-44.84244704100001,-65.7376201,41.5633,1,7,0.135,0.1098,0.0921,-0.1213,0.0969,-0.106,-0.1,3.6
2019-11-12 13:30:56.000,-44.842446148,-65.737612943,44.2616,1,7,0.1907,0.155,0.1258,-0.1716,0.1362,-0.1498,-0.0,6.0
2019-11-12 13:30:56.500,-44.842427125,-65.73758833,42.6863,2,7,0.114,0.0927,0.0764,-0.1025,0.0816,-0.0896,0.1,9.1
2019-11-12 13:30:57.000,-44.842415069,-65.737570389,42.7833,2,7,0.114,0.0928,0.0764,-0.1025,0.0816,-0.0897,-0.0,3.5
2019-11-12 13:30:57.500,-44.842390858,-65.73754660899999,41.5882,1,7,0.1738,0.1415,0.1164,-0.1564,0.1248,-0.1371,-0.1,3.4
2019-11-12 13:30:58.000,-44.842376916000006,-65.737528543,41.734,1,7,0.1902,0.1549,0.1269,-0.1712,0.1365,-0.1503,-0.0,5.3
2019-11-12 13:30:58.500,-44.842361518999994,-65.737511448,41.8311,1,7,0.2124,0.1731,0.141,-0.1913,0.1525,-0.168,-0.1,3.5
2019-11-12 13:30:59.000,-44.842365187,-65.737504389,43.1671,1,7,0.1289,0.105,0.0885,-0.1157,0.0923,-0.1012,-0.0,16.2
2019-11-12 13:30:59.500,-44.842347581999995,-65.73748709899999,42.6365,1,7,0.1235,0.1006,0.0852,-0.1107,0.0884,-0.0969,0.1,3.4
2019-11-12 13:31:00.000,-44.842330923,-65.737470459,42.7197,1,7,0.1186,0.0966,0.0822,-0.1065,0.0851,-0.0929,-0.0,5.9
2019-11-12 13:31:00.500,-44.842321323,-65.737426297,43.982,2,7,0.1358,0.0391,0.0914,-0.0481,0.0406,-0.1033,0.1,1.0
2019-11-12 13:31:01.000,-44.842305281,-65.737408786,44.154,2,7,0.136,0.039,0.0915,-0.0482,0.0407,-0.1035,-0.0,1.2
2019-11-12 13:31:05.500,-44.842149481999996,-65.737274027,44.7578,2,7,0.1358,0.039,0.0914,-0.0481,0.0407,-0.1033,0.1,1.6
2019-11-12 13:31:06.000,-44.84212663,-65.737259397,44.7931,2,7,0.1357,0.039,0.0914,-0.0481,0.0407,-0.1033,-0.0,1.4
2019-11-12 13:31:06.500,-44.842101774,-65.73724521,44.857,2,7,0.1357,0.0388,0.0897,-0.0481,0.0395,-0.1032,0.1,1.4
2019-11-12 13:31:07.000,-44.84207537100001,-65.73723166,44.8279,2,7,0.1358,0.0388,0.0898,-0.0481,0.0396,-0.1033,-0.0,1.2
2019-11-12 13:31:07.500,-44.842047723,-65.737218257,44.8745,2,7,0.1358,0.0388,0.0897,-0.0481,0.0398,-0.1033,0.1,1.1
2019-11-12 13:31:08.000,-44.842017753,-65.737204775,44.7664,2,7,0.1357,0.0387,0.0899,-0.0481,0.0398,-0.1031,-0.0,2.5
2019-11-12 13:31:08.500,-44.841988277,-65.73719147199999,44.8116,2,7,0.1358,0.0388,0.09,-0.0481,0.04,-0.1033,0.1,1.6
2019-11-12 13:31:09.000,-44.841958936000005,-65.737177969,44.8871,2,7,0.1358,0.0389,0.0904,-0.0481,0.0402,-0.1032,-0.0,1.0
2019-11-12 13:31:09.500,-44.84192684,-65.737164904,44.7881,2,7,0.1358,0.039,0.0917,-0.0481,0.0408,-0.1032,0.1,1.1
2019-11-12 13:31:10.000,-44.841895034,-65.737151705,44.7986,2,7,0.1359,0.0392,0.092,-0.0481,0.041,-0.1032,-0.0,1.2
2019-11-12 13:31:10.500,-44.841860697,-65.737139041,44.6706,2,7,0.1362,0.0393,0.0932,-0.0481,0.0416,-0.1035,0.1,1.1
2019-11-12 13:31:11.000,-44.841817537,-65.737127293,44.0097,2,7,0.0496,0.0394,0.0535,-0.0424,0.0356,-0.0395,-0.0,1.5
2019-11-12 13:31:11.500,-44.841783488000004,-65.737113838,43.9655,2,7,0.0496,0.0395,0.0539,-0.0423,0.0357,-0.0392,0.1,2.0
2019-11-12 13:31:12.000,-44.841748904,-65.73710076,43.896,2,7,0.0498,0.0396,0.055,-0.0421,0.0362,-0.0386,-0.0,1.1
2019-11-12 13:31:12.500,-44.841713536,-65.737087461,43.8098,2,7,0.0492,0.0395,0.0547,-0.0423,0.0363,-0.0381,0.1,1.7
2019-11-12 13:31:13.000,-44.841678303,-65.737074075,43.7768,2,7,0.0493,0.0396,0.0547,-0.0423,0.0363,-0.0381,-0.0,1.0
2019-11-12 13:31:13.500,-44.841642592,-65.737060313,43.7289,2,7,0.0492,0.0394,0.0533,-0.0424,0.0358,-0.0386,0.1,1.1
2019-11-12 13:31:14.000,-44.841606465,-65.737046627,43.6717,2,7,0.0493,0.0396,0.0547,-0.0422,0.0362,-0.0382,-0.0,1.0
2019-11-12 13:31:14.500,-44.841569783000004,-65.737032505,43.632,2,7,0.0494,0.0396,0.0548,-0.0422,0.0362,-0.0382,0.1,1.0
2019-11-12 13:31:15.000,-44.841533898,-65.737017472,43.5866,2,7,0.0495,0.0396,0.0548,-0.0421,0.0361,-0.0383,-0.0,1.0
2019-11-12 13:31:15.500,-44.841498091000005,-65.737001392,43.5665,2,7,0.0496,0.0397,0.0549,-0.042,0.036,-0.0385,0.1,1.1
2019-11-12 13:31:16.000,-44.84146297,-65.736983834,43.6101,2,7,0.05,0.0397,0.0551,-0.0419,0.0359,-0.0389,-0.0,1.1
2019-11-12 13:31:16.500,-44.841428439,-65.736965313,43.5698,2,7,0.0498,0.0397,0.055,-0.0419,0.0359,-0.0387,0.1,1.2
2019-11-12 13:31:17.000,-44.841394191999996,-65.736945565,43.497,2,7,0.0502,0.0398,0.0553,-0.0417,0.0357,-0.0391,-0.0,1.0
2019-11-12 13:31:17.500,-44.841360772,-65.73692413100001,43.4189,2,7,0.0492,0.0397,0.0547,-0.0422,0.0361,-0.038,0.1,1.1
2019-11-12 13:31:18.000,-44.841340826999996,-65.73690567199999,42.7927,1,7,0.0103,0.0075,0.0307,0.0063,0.0097,0.0103,-0.0,4.2
2019-11-12 13:31:18.500,-44.841295621,-65.736877735,43.2124,2,7,0.049,0.0396,0.0545,-0.0422,0.0362,-0.0378,0.1,1.3
2019-11-12 13:31:19.000,-44.841263961,-65.73685201100001,43.0905,2,7,0.0491,0.0397,0.0546,-0.0422,0.0361,-0.0379,-0.0,1.6
2019-11-12 13:31:19.500,-44.841232715,-65.736824797,42.926,2,7,0.0492,0.0397,0.0547,-0.0421,0.036,-0.038,0.1,1.1
2019-11-12 13:31:20.000,-44.841201955,-65.736795672,42.7467,2,7,0.0495,0.0398,0.055,-0.0419,0.0358,-0.0385,-0.0,1.0
2019-11-12 13:31:20.500,-44.841171142,-65.736765623,42.5694,2,7,0.049,0.0397,0.0543,-0.0422,0.0362,-0.0376,0.1,1.0
2019-11-12 13:31:21.000,-44.84114058,-65.736734274,42.3587,2,7,0.049,0.0397,0.0543,-0.0422,0.0362,-0.0376,-0.0,1.2
2019-11-12 13:31:21.500,-44.8411102,-65.73670181600001,42.1686,2,7,0.049,0.0397,0.0543,-0.0422,0.0361,-0.0377,0.1,1.0
2019-11-12 13:31:22.000,-44.841079629,-65.73666868,41.965,2,7,0.0491,0.0397,0.0544,-0.0421,0.0361,-0.0377,-0.0,1.0
2019-11-12 13:31:22.500,-44.841049256999995,-65.736634795,41.7866,2,7,0.0491,0.0398,0.0544,-0.0421,0.036,-0.0378,0.1,1.2
2019-11-12 13:31:23.000,-44.841018903999995,-65.73660005800001,41.5877,2,7,0.0492,0.0398,0.0545,-0.042,0.036,-0.0379,-0.0,1.4
2019-11-12 13:31:23.500,-44.840988718,-65.736565066,41.4106,2,7,0.0494,0.0399,0.0546,-0.0419,0.0359,-0.0381,0.1,1.2
2019-11-12 13:31:24.000,-44.840959081,-65.736530138,41.2534,2,7,0.0498,0.04,0.0548,-0.0417,0.0357,-0.0385,-0.0,1.3
2019-11-12 13:31:24.500,-44.84092941,-65.736494056,41.054,2,7,0.0488,0.0398,0.0541,-0.0422,0.0361,-0.0373,0.1,1.1
2019-11-12 13:31:25.000,-44.84089914,-65.736458245,40.9006,2,7,0.049,0.0399,0.0545,-0.042,0.0359,-0.0377,-0.0,1.2
2019-11-12 13:31:25.500,-44.840868242,-65.736422507,40.7847,2,7,0.0488,0.0398,0.0541,-0.0422,0.0361,-0.0373,0.1,1.4
2019-11-12 13:31:26.000,-44.840836888999995,-65.736386917,40.6986,2,7,0.049,0.0399,0.0545,-0.042,0.0359,-0.0377,-0.0,1.6
2019-11-12 13:31:26.500,-44.840804455,-65.736351101,40.6089,2,7,0.0488,0.0398,0.0541,-0.0422,0.0361,-0.0373,0.1,1.4
2019-11-12 13:31:27.000,-44.84077185100001,-65.736314354,40.5023,2,7,0.049,0.0399,0.0544,-0.042,0.0359,-0.0377,-0.0,1.7
2019-11-12 13:31:27.500,-44.840738963999996,-65.73627596600001,40.3726,2,7,0.0487,0.0398,0.0539,-0.0422,0.0362,-0.0371,0.1,2.6
2019-11-12 13:31:28.000,-44.840705866,-65.73623697800001,40.2271,2,7,0.0487,0.0398,0.054,-0.0422,0.0362,-0.0372,-0.0,1.7
2019-11-12 13:31:28.500,-44.84067181899999,-65.736197555,40.075,2,7,0.0488,0.0399,0.0541,-0.0421,0.0361,-0.0373,0.1,1.2
2019-11-12 13:31:29.000,-44.840637387,-65.736158057,39.9265,2,7,0.0491,0.04,0.0544,-0.0419,0.0358,-0.0377,-0.0,1.3
2019-11-12 13:31:29.500,-44.840602352,-65.736117885,39.7891,2,7,0.0489,0.0399,0.0541,-0.0421,0.0361,-0.0373,0.1,1.2
2019-11-12 13:31:30.000,-44.840567371999995,-65.73607633399999,39.6274,2,7,0.0491,0.0401,0.0544,-0.0419,0.0358,-0.0377,-0.0,1.2
2019-11-12 13:31:30.500,-44.840532,-65.736034446,39.5138,2,7,0.0491,0.0401,0.0544,-0.0419,0.0358,-0.0377,0.1,1.2
2019-11-12 13:31:31.000,-44.84049593,-65.735992294,39.3877,2,7,0.0492,0.0401,0.0544,-0.0419,0.0358,-0.0377,-0.0,1.1
2019-11-12 13:31:31.500,-44.840459593999995,-65.73594956,39.2191,2,7,0.0484,0.0399,0.0532,-0.0423,0.0365,-0.0364,0.1,1.0
2019-11-12 13:31:32.000,-44.840422749,-65.7359066,39.0595,2,7,0.0485,0.0399,0.0532,-0.0423,0.0365,-0.0364,-0.0,1.1
2019-11-12 13:31:32.500,-44.840385631000004,-65.73586324899999,38.9629,2,7,0.0488,0.04,0.0534,-0.0421,0.0364,-0.0367,0.1,1.2
2019-11-12 13:31:33.000,-44.840348001,-65.735819819,38.8474,2,7,0.0482,0.0398,0.0529,-0.0425,0.0368,-0.0359,-0.0,1.0
2019-11-12 13:31:33.500,-44.840310473,-65.735775903,38.7557,2,7,0.0482,0.0398,0.0529,-0.0425,0.0368,-0.0359,0.1,1.2
2019-11-12 13:31:34.000,-44.840272924,-65.735731753,38.7628,2,7,0.0482,0.0398,0.053,-0.0425,0.0368,-0.0359,-0.0,1.0
2019-11-12 13:31:34.500,-44.840235523000004,-65.735687864,38.6981,2,7,0.0482,0.0398,0.0531,-0.0425,0.0368,-0.0359,0.1,1.1
2019-11-12 13:31:35.001,-44.840197926,-65.735644216,38.6699,2,7,0.0482,0.0398,0.0532,-0.0425,0.0368,-0.0359,-0.0,1.0
2019-11-12 13:31:35.500,-44.84016057,-65.73560078,38.6727,2,7,0.0482,0.0398,0.0533,-0.0425,0.0368,-0.0359,0.1,1.0
2019-11-12 13:31:36.000,-44.84012284600001,-65.735557321,38.6446,2,7,0.0482,0.0399,0.0534,-0.0425,0.0368,-0.0359,-0.0,1.1
2019-11-12 13:31:36.500,-44.8400851,-65.735514782,38.5972,2,7,0.0482,0.0399,0.0535,-0.0424,0.0368,-0.0359,0.1,1.1
2019-11-12 13:31:37.000,-44.840047263,-65.735472644,38.6336,2,7,0.0483,0.0399,0.0536,-0.0424,0.0368,-0.036,-0.0,1.1
2019-11-12 13:31:37.500,-44.840009305,-65.735430555,38.6066,2,7,0.0484,0.0399,0.0538,-0.0424,0.0367,-0.0361,0.1,1.2
2019-11-12 13:31:38.000,-44.839971755,-65.735388505,38.6123,2,7,0.0486,0.04,0.0543,-0.0422,0.0365,-0.0365,-0.0,1.0
2019-11-12 13:31:38.500,-44.839933849,-65.735346679,38.6136,2,7,0.0482,0.0399,0.0539,-0.0425,0.0369,-0.0358,0.1,1.2
2019-11-12 13:31:39.000,-44.839895875,-65.73530496,38.5331,2,7,0.0482,0.0399,0.054,-0.0425,0.0368,-0.0358,-0.0,1.3
2019-11-12 13:31:39.500,-44.839858218,-65.735262615,38.4845,2,7,0.0483,0.0399,0.0543,-0.0424,0.0368,-0.0359,0.1,1.3
2019-11-12 13:31:40.000,-44.83982069100001,-65.73521969,38.423,2,7,0.0484,0.04,0.0545,-0.0424,0.0368,-0.036,-0.0,1.2
2019-11-12 13:31:40.500,-44.839783196999996,-65.735175908,38.2701,2,7,0.0486,0.0401,0.0551,-0.0422,0.0365,-0.0363,0.1,1.1
2019-11-12 13:31:41.000,-44.839745662,-65.73513077300001,38.06,2,7,0.0486,0.0401,0.0553,-0.0422,0.0365,-0.0362,-0.0,1.1
2019-11-12 13:31:41.500,-44.839706854,-65.73508483,37.8816,1,7,0.0095,0.0077,0.0309,0.0061,0.0099,0.0109,-0.1,4.6
2019-11-12 13:31:42.000,-44.839671419,-65.73503438600001,37.6075,2,7,0.0483,0.04,0.0555,-0.0424,0.0369,-0.0356,-0.0,1.1
2019-11-12 13:31:42.500,-44.839634757,-65.734983036,37.2356,2,7,0.0484,0.04,0.0561,-0.0424,0.0369,-0.0356,0.1,1.1
2019-11-12 13:31:43.000,-44.839598411000004,-65.734929647,36.9069,2,7,0.0486,0.0401,0.0569,-0.0422,0.0366,-0.0358,-0.0,1.2
2019-11-12 13:31:43.500,-44.839562078,-65.73487448899999,36.5752,2,7,0.0484,0.04,0.0573,-0.0424,0.0369,-0.0352,0.1,1.2
2019-11-12 13:31:44.000,-44.839525738,-65.734817963,36.2698,2,7,0.0487,0.0401,0.0586,-0.0422,0.0367,-0.0354,-0.0,1.2
2019-11-12 13:31:44.500,-44.839490086000005,-65.734759657,36.0092,2,7,0.0485,0.0401,0.0598,-0.0424,0.037,-0.0346,0.1,1.1
2019-11-12 13:31:45.000,-44.839454397,-65.7347003,35.718,2,7,0.0488,0.0402,0.0623,-0.0422,0.0369,-0.0343,-0.0,1.1
2019-11-12 13:31:45.500,-44.839418396999996,-65.734639958,35.6057,1,7,0.011,0.0085,0.0318,0.0076,0.0084,0.0087,-0.1,3.6
2019-11-12 13:31:46.000,-44.839385934,-65.734576777,35.1916,2,7,0.0494,0.0402,0.0774,-0.0422,0.0375,-0.0287,-0.0,1.1
2019-11-12 13:31:46.500,-44.839354973999995,-65.734510007,35.4182,2,7,0.2373,0.2008,0.1802,-0.2179,0.1852,-0.1999,0.1,1.2
2019-11-12 13:31:47.000,-44.839319642,-65.734448605,35.1203,2,7,0.2373,0.2008,0.1845,-0.2178,0.1854,-0.1992,-0.0,1.0
2019-11-12 13:31:47.500,-44.839287668999994,-65.734382563,35.2233,2,7,0.1933,0.1637,0.151,-0.1773,0.1512,-0.1625,0.1,1.1
2019-11-12 13:31:48.000,-44.839258673,-65.734313755,35.3457,2,6,0.1967,0.1666,0.1585,-0.1804,0.1541,-0.1648,-0.0,1.0
2019-11-12 13:31:48.500,-44.839222776999996,-65.734253068,35.138,2,6,0.1966,0.1666,0.1589,-0.1804,0.1544,-0.1649,0.1,1.0
2019-11-12 13:31:49.000,-44.839191815,-65.734187228,35.1401,2,6,0.1966,0.1667,0.1592,-0.1804,0.1546,-0.1651,-0.0,1.0
2019-11-12 13:31:49.500,-44.839148439,-65.734136358,34.1175,2,6,0.2579,0.219,0.1962,-0.2373,0.2028,-0.2186,0.1,1.0
2019-11-12 13:31:50.000,-44.839124943,-65.734062728,34.5552,2,6,0.2579,0.219,0.2006,-0.2372,0.2031,-0.2183,-0.0,1.1
2019-11-12 13:31:50.500,-44.839112091000004,-65.733977725,35.8281,2,6,0.2002,0.1699,0.1617,-0.1838,0.1576,-0.1683,0.1,1.0
2019-11-12 13:31:51.000,-44.839084191000005,-65.73391128899999,35.9647,2,6,0.1999,0.1699,0.1576,-0.1838,0.158,-0.1696,-0.0,1.0
2019-11-12 13:31:51.500,-44.839054438999995,-65.733848705,35.6898,2,6,0.1998,0.17,0.1633,-0.1838,0.1586,-0.1693,0.1,1.1
2019-11-12 13:31:52.000,-44.839029313000005,-65.733780404,35.7398,2,6,0.2003,0.1704,0.1632,-0.1841,0.1587,-0.1694,-0.0,1.0
2019-11-12 13:31:52.500,-44.838999131,-65.733717409,35.465,2,6,0.2567,0.2184,0.2007,-0.2363,0.2028,-0.2178,0.1,1.0
2019-11-12 13:31:53.000,-44.838966803999995,-65.733657044,34.7741,2,6,0.2566,0.2184,0.2011,-0.2363,0.2031,-0.218,-0.0,1.0
2019-11-12 13:31:53.500,-44.838939946,-65.73358941,34.5337,2,6,0.3131,0.2667,0.2405,-0.2886,0.2479,-0.2669,0.1,1.0
2019-11-12 13:31:54.500,-44.838903797,-65.733430129,35.5438,2,7,0.2045,0.1741,0.1655,-0.1881,0.1618,-0.1727,0.1,1.0
2019-11-12 13:31:55.000,-44.838873675,-65.733363506,34.9725,2,7,0.2045,0.1741,0.1657,-0.1881,0.1619,-0.1728,-0.0,1.0
2019-11-12 13:31:55.500,-44.838848272,-65.733290196,34.7518,2,7,0.2044,0.1742,0.1659,-0.1881,0.162,-0.1729,0.1,1.0
2019-11-12 13:31:56.000,-44.838784366999995,-65.733262204,31.447,2,7,0.213,0.1815,0.1718,-0.1961,0.1689,-0.1805,-0.0,1.0
2019-11-12 13:31:56.500,-44.838752658000004,-65.733194187,30.9559,2,6,0.2173,0.1856,0.1767,-0.2003,0.1737,-0.1855,0.1,1.0
2019-11-12 13:31:57.000,-44.838720358,-65.73312645,30.2536,2,6,0.2178,0.186,0.1764,-0.2007,0.1737,-0.1855,-0.0,1.0
2019-11-12 13:31:57.500,-44.838695898000005,-65.733048608,30.3192,2,7,0.2349,0.2006,0.1871,-0.2166,0.1867,-0.1998,0.1,1.0
2019-11-12 13:31:58.000,-44.838670548,-65.73297188800001,30.1306,2,7,0.2349,0.2006,0.1875,-0.2166,0.187,-0.2001,-0.0,1.0
2019-11-12 13:31:58.500,-44.838651553999995,-65.732886366,30.5953,2,7,0.2871,0.2454,0.2242,-0.265,0.2288,-0.2456,0.1,1.0
2019-11-12 13:31:59.000,-44.838618571000005,-65.732817442,29.9205,2,7,0.287,0.2454,0.2244,-0.265,0.2289,-0.2457,-0.0,1.0
2019-11-12 13:31:59.500,-44.83860078399999,-65.73272878600001,30.7525,1,7,0.0111,0.0122,0.0491,-0.0009,0.0209,-0.0086,-0.1,64.8
2019-11-12 13:32:00.000,-44.838572314,-65.73265366300001,30.3999,1,7,0.0123,0.0135,0.0537,-0.0009,0.023,-0.0126,-0.0,247.2
2019-11-12 13:32:00.500,-44.838543273999996,-65.732578566,30.0262,1,7,0.0113,0.0147,0.0594,-0.0064,0.0272,-0.0138,-0.1,6.6
2019-11-12 13:32:01.000,-44.83851383,-65.732503239,29.7096,1,7,0.0464,0.0384,0.0749,-0.0399,0.0373,-0.0248,-0.0,4.9
2019-11-12 13:32:01.500,-44.83848395,-65.732427452,29.2971,1,7,0.0466,0.0386,0.0754,-0.0401,0.0374,-0.0254,-0.1,7.0
2019-11-12 13:32:02.000,-44.838453226999995,-65.732351569,28.8807,1,7,0.047,0.0389,0.0766,-0.0402,0.0371,-0.0266,-0.0,7.6
2019-11-12 13:32:02.500,-44.838426761,-65.732281306,28.1496,2,7,0.0432,0.0373,0.0483,-0.0391,0.0365,-0.0365,0.1,3.1
2019-11-12 13:32:03.000,-44.838390883,-65.73219915199999,28.0909,1,7,0.0457,0.0395,0.0543,-0.0405,0.0391,-0.0385,-0.0,5.9
2019-11-12 13:32:03.500,-44.838359323,-65.732123378,27.718,1,7,0.0457,0.0397,0.0554,-0.041,0.04,-0.0386,-0.1,5.3
2019-11-12 13:32:04.000,-44.83832751,-65.73204787,27.3942,1,7,0.0462,0.0402,0.0576,-0.0411,0.0405,-0.0395,-0.0,8.8
2019-11-12 13:32:04.500,-44.838295325,-65.731973362,27.1138,1,7,0.0465,0.0406,0.0603,-0.0415,0.0416,-0.0402,-0.1,28.4
2019-11-12 13:32:05.000,-44.838263117,-65.731899496,26.8992,1,7,0.0469,0.0412,0.0644,-0.042,0.0432,-0.0412,-0.0,8.2
2019-11-12 13:32:05.500,-44.838236385,-65.731833459,25.8065,2,7,0.0641,0.0482,0.1625,-0.0181,0.0404,0.0366,0.1,2.4
2019-11-12 13:32:06.000,-44.838203633999996,-65.73176235300001,25.6274,2,7,0.0647,0.0493,0.164,-0.0203,0.0432,0.0338,-0.0,1.5
