latitude_decimal_degree,longitude_decimal_degree,ellipsoidal_height_m,decimal_hour,day_of_year,year,ortho_height_m_cgvd2013,rcvr_clk_ns
-46.55812842222221,-67.43281909166667,34.3723,16.50305,306,2019,34.3723,-10051873.552
-46.55812842222221,-67.43281909166667,34.3723,16.50333,306,2019,34.3723,-10051716.084
-46.55812842222221,-67.43281909166667,34.3723,16.50361,306,2019,34.3723,-10051558.431
-46.55812842222221,-67.43281909166667,34.3721,16.50389,306,2019,34.3721,-10051400.775
-46.55812842222221,-67.43281909444445,34.3721,16.50416,306,2019,34.3721,-10051243.175
-46.55812842222221,-67.43281909444445,34.3718,16.50444,306,2019,34.3718,-10051085.750
-46.55812842222221,-67.43281909444445,34.3717,16.50472,306,2019,34.3717,-10050928.380
-46.55812842222221,-67.43281909444445,34.3717,16.50500,306,2019,34.3717,-10050771.109
-46.55812842222221,-67.43281909166667,34.3716,16.50528,306,2019,34.3716,-10050614.028
-46.558128425,-67.43281909444445,34.3714,16.50555,306,2019,34.3714,-10050457.051
-46.558128425,-67.43281909444445,34.3711,16.50583,306,2019,34.3711,-10050300.024
-46.558128425,-67.43281909444445,34.3707,16.50611,306,2019,34.3707,-10050143.064
-46.558128425,-67.43281909444445,34.3702,16.50639,306,2019,34.3702,-10049986.047
-46.558128425,-67.43281909166667,34.3698,16.50666,306,2019,34.3698,-10049829.105
-46.558128425,-67.43281909166667,34.3696,16.50694,306,2019,34.3696,-10049672.099
-46.558128425,-67.43281909166667,34.3694,16.50722,306,2019,34.3694,-10049515.131
-46.558128425,-67.43281909166667,34.3692,16.50750,306,2019,34.3692,-10049358.236
-46.558128425,-67.4328190888889,34.3689,16.50778,306,2019,34.3689,-10049201.389
-46.558128425,-67.43281908611112,34.3686,16.50805,306,2019,34.3686,-10049044.444
-46.558128425,-67.43281908611112,34.3684,16.50833,306,2019,34.3684,-10048887.557
-46.558128425,-67.43281908333334,34.3681,16.50861,306,2019,34.3681,-10048730.681
-46.558128425,-67.43281908333334,34.3679,16.50889,306,2019,34.3679,-10048573.812
-46.558128425,-67.43281908055557,34.3678,16.50916,306,2019,34.3678,-10048416.847
-46.558128425,-67.43281907777778,34.3677,16.50944,306,2019,34.3677,-10048259.944
-46.558128425,-67.43281907222223,34.3677,16.50972,306,2019,34.3677,-10048103.140
-46.558128425,-67.43281907222223,34.3676,16.51000,306,2019,34.3676,-10047946.897
-46.558128425,-67.43281906944445,34.3675,16.51028,306,2019,34.3675,-10047790.466
-46.55812842222221,-67.43281906944445,34.3674,16.51055,306,2019,34.3674,-10047634.266
-46.55812842222221,-67.43281906666667,34.3673,16.51083,306,2019,34.3673,-10047477.589
-46.55812842222221,-67.4328190638889,34.3672,16.51111,306,2019,34.3672,-10047320.809
-46.55812841944444,-67.43281906111112,34.3671,16.51139,306,2019,34.3671,-10047163.947
-46.55812841944444,-67.43281906111112,34.367,16.51166,306,2019,34.3670,-10047007.635
-46.55812841944444,-67.43281905833334,34.367,16.51194,306,2019,34.3670,-10046850.637
-46.55812841944444,-67.43281905833334,34.367,16.51222,306,2019,34.3670,-10046693.749
-46.55812841944444,-67.43281905833334,34.3669,16.51250,306,2019,34.3669,-10046536.346
-46.55812841944444,-67.43281905833334,34.3668,16.51278,306,2019,34.3668,-10046378.987
-46.55812841944444,-67.43281905555556,34.3668,16.51305,306,2019,34.3668,-10046221.440
-46.558128416666655,-67.43281905555556,34.3668,16.51333,306,2019,34.3668,-10046063.776
-46.558128416666655,-67.43281905833334,34.3668,16.51361,306,2019,34.3668,-10045906.202
-46.55812841944444,-67.43281905833334,34.3668,16.51389,306,2019,34.3668,-10045748.804
-46.55812841944444,-67.43281905833334,34.3669,16.51416,306,2019,34.3669,-10045591.578
-46.55812841944444,-67.43281906111112,34.367,16.51444,306,2019,34.3670,-10045434.501
-46.55812841944444,-67.43281906111112,34.3672,16.51472,306,2019,34.3672,-10045277.516
-46.55812841944444,-67.4328190638889,34.3673,16.51500,306,2019,34.3673,-10045120.539
-46.55812841944444,-67.43281906666667,34.3677,16.51528,306,2019,34.3677,-10044963.691
-46.55812841944444,-67.43281906944445,34.3681,16.51555,306,2019,34.3681,-10044806.983
-46.55812842222221,-67.43281907222223,34.3685,16.51583,306,2019,34.3685,-10044650.387
-46.55812842222221,-67.43281907777778,34.3688,16.51611,306,2019,34.3688,-10044493.880
-46.55812842222221,-67.43281908055557,34.3692,16.51639,306,2019,34.3692,-10044337.499
-46.55812842222221,-67.43281908333334,34.3695,16.51666,306,2019,34.3695,-10044181.206
-46.55812842222221,-67.4328190888889,34.3697,16.51694,306,2019,34.3697,-10044025.018
-46.558128425,-67.43281909166667,34.3698,16.51722,306,2019,34.3698,-10043868.958
-46.558128425,-67.43281909722222,34.3699,16.51750,306,2019,34.3699,-10043712.982
-46.558128425,-67.43281910277778,34.37,16.51778,306,2019,34.3700,-10043557.025
-46.558128425,-67.43281910555557,34.3701,16.51805,306,2019,34.3701,-10043401.055
-46.558128425,-67.4328191111111,34.3702,16.51833,306,2019,34.3702,-10043245.205
-46.558128425,-67.43281911388888,34.3703,16.51861,306,2019,34.3703,-10043089.898
-46.558128425,-67.43281911666668,34.3703,16.51889,306,2019,34.3703,-10042934.532
-46.55812842222221,-67.43281911944445,34.3703,16.51916,306,2019,34.3703,-10042779.546
-46.55812842222221,-67.43281912222223,34.3702,16.51944,306,2019,34.3702,-10042624.115
-46.55812841944444,-67.43281912777778,34.37,16.51972,306,2019,34.3700,-10042468.602
-46.55812841944444,-67.43281913333334,34.3699,16.52000,306,2019,34.3699,-10042312.803
-46.558128416666655,-67.43281913611112,34.3696,16.52027,306,2019,34.3696,-10042156.963
-46.55812841388888,-67.43281913888889,34.3692,16.52055,306,2019,34.3692,-10042001.962
-46.55812841388888,-67.43281914444447,34.369,16.52083,306,2019,34.3690,-10041847.310
-46.558128411111106,-67.43281914722223,34.3687,16.52111,306,2019,34.3687,-10041691.767
-46.558128411111106,-67.43281915277778,34.3685,16.52139,306,2019,34.3685,-10041536.218
-46.55812840833333,-67.43281915833334,34.3682,16.52166,306,2019,34.3682,-10041380.344
-46.55812840833333,-67.4328191611111,34.3679,16.52194,306,2019,34.3679,-10041224.408
-46.55812840555555,-67.43281916388888,34.3675,16.52222,306,2019,34.3675,-10041068.447
-46.55812840555555,-67.43281916666666,34.3673,16.52250,306,2019,34.3673,-10040912.705
-46.55812840277778,-67.43281917222225,34.3671,16.52278,306,2019,34.3671,-10040757.161
-46.55812840277778,-67.43281917500002,34.367,16.52305,306,2019,34.3670,-10040601.952
-46.5581284,-67.4328191777778,34.3669,16.52333,306,2019,34.3669,-10040446.766
-46.55812839722222,-67.4328191777778,34.3669,16.52361,306,2019,34.3669,-10040291.666
-46.55812839722222,-67.43281918055557,34.367,16.52389,306,2019,34.3670,-10040136.807
-46.55812839722222,-67.43281918055557,34.3672,16.52416,306,2019,34.3672,-10039982.006
-46.558128394444445,-67.43281918333335,34.3675,16.52444,306,2019,34.3675,-10039827.302
-46.558128394444445,-67.43281918611112,34.3679,16.52472,306,2019,34.3679,-10039672.667
-46.558128394444445,-67.43281918611112,34.3682,16.52500,306,2019,34.3682,-10039518.197
-46.55812839166666,-67.4328191888889,34.3685,16.52528,306,2019,34.3685,-10039363.881
-46.55812839166666,-67.4328191888889,34.3689,16.52555,306,2019,34.3689,-10039209.696
-46.55812839166666,-67.43281919166667,34.3694,16.52583,306,2019,34.3694,-10039055.541
-46.55812839166666,-67.43281919444445,34.3699,16.52611,306,2019,34.3699,-10038901.504
-46.55812838888888,-67.43281919722223,34.3702,16.52639,306,2019,34.3702,-10038747.647
-46.55812838888888,-67.43281919722223,34.3705,16.52666,306,2019,34.3705,-10038593.812
-46.55812838888888,-67.43281920000001,34.371,16.52694,306,2019,34.3710,-10038440.047
-46.5581283861111,-67.43281920000001,34.3714,16.52722,306,2019,34.3714,-10038286.725
-46.5581283861111,-67.43281920277778,34.3718,16.52750,306,2019,34.3718,-10038133.483
-46.558128383333326,-67.43281920277778,34.3722,16.52778,306,2019,34.3722,-10037980.850
-46.558128383333326,-67.43281920277778,34.3725,16.52805,306,2019,34.3725,-10037828.291
-46.558128383333326,-67.43281920000001,34.3727,16.52833,306,2019,34.3727,-10037674.786
-46.558128383333326,-67.43281920277778,34.3729,16.52861,306,2019,34.3729,-10037521.482
-46.558128383333326,-67.43281920277778,34.373,16.52889,306,2019,34.3730,-10037368.535
-46.558128380555544,-67.43281920277778,34.3731,16.52916,306,2019,34.3731,-10037214.727
-46.558128380555544,-67.43281920000001,34.3732,16.52944,306,2019,34.3732,-10037060.103
-46.558128380555544,-67.43281920000001,34.3732,16.52972,306,2019,34.3732,-10036905.330
-46.55812837777778,-67.43281920000001,34.3732,16.53000,306,2019,34.3732,-10036750.812
-46.55812837777778,-67.43281920000001,34.3731,16.53028,306,2019,34.3731,-10036596.612
-46.558128374999995,-67.43281920000001,34.373,16.53055,306,2019,34.3730,-10036442.610
-46.558128374999995,-67.43281920000001,34.3728,16.53083,306,2019,34.3728,-10036288.707
-46.558128374999995,-67.43281920000001,34.3726,16.53111,306,2019,34.3726,-10036134.958
-46.558128374999995,-67.43281919722223,34.3723,16.53139,306,2019,34.3723,-10035981.482
-46.558128374999995,-67.43281919722223,34.3719,16.53166,306,2019,34.3719,-10035828.135
-46.558128374999995,-67.43281919722223,34.3716,16.53194,306,2019,34.3716,-10035674.765
-46.558128374999995,-67.43281919722223,34.3712,16.53222,306,2019,34.3712,-10035521.459
-46.558128374999995,-67.43281919722223,34.3707,16.53250,306,2019,34.3707,-10035368.300
-46.558128374999995,-67.43281919444445,34.3703,16.53277,306,2019,34.3703,-10035215.150
-46.558128374999995,-67.43281919444445,34.37,16.53305,306,2019,34.3700,-10035062.071
-46.558128374999995,-67.43281919166667,34.3697,16.53333,306,2019,34.3697,-10034909.195
-46.558128374999995,-67.43281919166667,34.3693,16.53361,306,2019,34.3693,-10034756.435
-46.558128374999995,-67.43281919166667,34.369,16.53389,306,2019,34.3690,-10034603.615
-46.558128374999995,-67.43281919166667,34.3686,16.53416,306,2019,34.3686,-10034450.851
-46.558128374999995,-67.43281919166667,34.3682,16.53444,306,2019,34.3682,-10034298.298
-46.558128374999995,-67.43281919166667,34.3677,16.53472,306,2019,34.3677,-10034145.762
-46.55812837777778,-67.4328191888889,34.3672,16.53500,306,2019,34.3672,-10033993.170
-46.55812837777778,-67.43281918611112,34.3667,16.53528,306,2019,34.3667,-10033840.655
-46.55812837777778,-67.43281918333335,34.3664,16.53555,306,2019,34.3664,-10033688.832
-46.55812837777778,-67.43281918333335,34.3663,16.53583,306,2019,34.3663,-10033537.609
-46.55812837777778,-67.43281918333335,34.3661,16.53611,306,2019,34.3661,-10033385.508
-46.55812837777778,-67.43281918055557,34.3659,16.53639,306,2019,34.3659,-10033233.033
-46.558128380555544,-67.43281918055557,34.3657,16.53666,306,2019,34.3657,-10033080.331
-46.558128380555544,-67.4328191777778,34.3655,16.53694,306,2019,34.3655,-10032927.596
-46.558128380555544,-67.4328191777778,34.3655,16.53722,306,2019,34.3655,-10032775.711
-46.55812837777778,-67.4328191777778,34.3653,16.53750,306,2019,34.3653,-10032624.303
-46.55812837777778,-67.43281918055557,34.3654,16.53778,306,2019,34.3654,-10032472.223
-46.55812837777778,-67.43281918333335,34.3655,16.53805,306,2019,34.3655,-10032319.072
-46.558128374999995,-67.43281918333335,34.3656,16.53833,306,2019,34.3656,-10032165.545
-46.55812837222222,-67.43281918611112,34.3658,16.53861,306,2019,34.3658,-10032012.109
-46.55812837222222,-67.4328191888889,34.366,16.53889,306,2019,34.3660,-10031858.992
-46.55812836944443,-67.4328191888889,34.3661,16.53916,306,2019,34.3661,-10031706.046
-46.55812836944443,-67.43281919166667,34.3662,16.53944,306,2019,34.3662,-10031553.261
-46.558128366666665,-67.43281919444445,34.3664,16.53972,306,2019,34.3664,-10031400.596
-46.558128366666665,-67.43281919722223,34.3665,16.54000,306,2019,34.3665,-10031248.225
-46.55812836388888,-67.43281919722223,34.3665,16.54028,306,2019,34.3665,-10031095.942
-46.55812836388888,-67.43281919722223,34.3664,16.54055,306,2019,34.3664,-10030943.627
-46.55812836388888,-67.43281920000001,34.3662,16.54083,306,2019,34.3662,-10030791.341
-46.55812836388888,-67.43281920000001,34.3661,16.54111,306,2019,34.3661,-10030639.157
-46.55812836388888,-67.43281920277778,34.3659,16.54139,306,2019,34.3659,-10030486.995
-46.55812836388888,-67.43281920555556,34.3657,16.54166,306,2019,34.3657,-10030334.842
-46.558128366666665,-67.43281920833336,34.3655,16.54194,306,2019,34.3655,-10030182.791
-46.558128366666665,-67.43281921111111,34.3654,16.54222,306,2019,34.3654,-10030030.885
-46.558128366666665,-67.4328192138889,34.3653,16.54250,306,2019,34.3653,-10029879.048
-46.558128366666665,-67.43281921666667,34.3651,16.54278,306,2019,34.3651,-10029727.213
-46.558128366666665,-67.43281921944445,34.3649,16.54305,306,2019,34.3649,-10029575.482
-46.558128366666665,-67.43281921944445,34.3646,16.54333,306,2019,34.3646,-10029423.809
-46.55812836388888,-67.43281922222224,34.3642,16.54361,306,2019,34.3642,-10029272.176
-46.55812836388888,-67.432819225,34.3639,16.54389,306,2019,34.3639,-10029120.472
-46.55812836388888,-67.43281923055557,34.3636,16.54416,306,2019,34.3636,-10028969.155
-46.55812836388888,-67.43281923333333,34.3634,16.54444,306,2019,34.3634,-10028818.513
-46.55812836388888,-67.4328192388889,34.3633,16.54472,306,2019,34.3633,-10028667.151
-46.55812836388888,-67.43281924444443,34.363,16.54500,306,2019,34.3630,-10028515.655
-46.55812836388888,-67.43281925000001,34.3629,16.54528,306,2019,34.3629,-10028363.880
-46.55812836388888,-67.43281925277778,34.3628,16.54555,306,2019,34.3628,-10028212.445
-46.55812836111111,-67.43281925555556,34.3627,16.54583,306,2019,34.3627,-10028060.522
-46.55812836111111,-67.43281925833334,34.3624,16.54611,306,2019,34.3624,-10027908.873
-46.55812836111111,-67.43281926111113,34.3623,16.54639,306,2019,34.3623,-10027756.786
-46.55812836111111,-67.43281926111113,34.3623,16.54666,306,2019,34.3623,-10027604.696
-46.55812836111111,-67.43281926388889,34.3622,16.54694,306,2019,34.3622,-10027452.268
-46.55812835833332,-67.43281926666667,34.3622,16.54722,306,2019,34.3622,-10027299.726
-46.55812835833332,-67.43281927222225,34.3623,16.54750,306,2019,34.3623,-10027147.187
-46.55812835833332,-67.432819275,34.3625,16.54778,306,2019,34.3625,-10026994.725
-46.55812835833332,-67.4328192777778,34.3626,16.54805,306,2019,34.3626,-10026842.471
-46.55812835833332,-67.43281928055556,34.3626,16.54833,306,2019,34.3626,-10026690.385
-46.55812835833332,-67.43281928333334,34.3627,16.54861,306,2019,34.3627,-10026538.286
-46.55812835833332,-67.43281928611111,34.3628,16.54889,306,2019,34.3628,-10026386.294
-46.55812835833332,-67.43281928611111,34.3628,16.54916,306,2019,34.3628,-10026234.373
-46.558128355555546,-67.43281928611111,34.3628,16.54944,306,2019,34.3628,-10026082.490
-46.558128355555546,-67.43281928333334,34.3628,16.54972,306,2019,34.3628,-10025930.609
-46.558128355555546,-67.43281928333334,34.3629,16.55000,306,2019,34.3629,-10025778.732
-46.558128355555546,-67.43281928333334,34.3631,16.55028,306,2019,34.3631,-10025626.923
-46.558128355555546,-67.43281928055556,34.3633,16.55055,306,2019,34.3633,-10025475.206
-46.558128355555546,-67.4328192777778,34.3636,16.55083,306,2019,34.3636,-10025323.493
-46.558128355555546,-67.432819275,34.3639,16.55111,306,2019,34.3639,-10025171.744
-46.558128355555546,-67.43281927222225,34.3642,16.55139,306,2019,34.3642,-10025020.072
-46.55812835833332,-67.43281926944445,34.3644,16.55166,306,2019,34.3644,-10024868.508
-46.55812835833332,-67.43281926944445,34.3646,16.55194,306,2019,34.3646,-10024716.923
-46.55812836111111,-67.43281926666667,34.3649,16.55222,306,2019,34.3649,-10024565.372
-46.55812836111111,-67.43281926666667,34.3651,16.55250,306,2019,34.3651,-10024414.246
-46.55812836111111,-67.43281926666667,34.3655,16.55278,306,2019,34.3655,-10024263.721
-46.55812836111111,-67.43281926388889,34.3659,16.55305,306,2019,34.3659,-10024112.516
-46.55812836111111,-67.43281926388889,34.3663,16.55333,306,2019,34.3663,-10023961.246
-46.55812836111111,-67.43281926388889,34.3667,16.55361,306,2019,34.3667,-10023809.572
-46.55812836111111,-67.43281926666667,34.367,16.55389,306,2019,34.3670,-10023658.368
-46.55812835833332,-67.43281926666667,34.3673,16.55416,306,2019,34.3673,-10023506.636
-46.55812835833332,-67.43281926944445,34.3676,16.55444,306,2019,34.3676,-10023355.129
-46.55812835833332,-67.43281927222225,34.3677,16.55472,306,2019,34.3677,-10023203.643
-46.558128355555546,-67.432819275,34.3679,16.55500,306,2019,34.3679,-10023051.280
-46.558128355555546,-67.432819275,34.3679,16.55528,306,2019,34.3679,-10022898.640
-46.558128352777764,-67.4328192777778,34.3679,16.55555,306,2019,34.3679,-10022745.998
-46.55812834999999,-67.43281928055556,34.3679,16.55583,306,2019,34.3679,-10022593.492
-46.55812834722221,-67.43281928333334,34.3679,16.55611,306,2019,34.3679,-10022441.127
-46.55812834722221,-67.43281928611111,34.3679,16.55639,306,2019,34.3679,-10022288.819
-46.558128344444434,-67.4328192888889,34.3677,16.55666,306,2019,34.3677,-10022136.598
-46.55812834166667,-67.43281929166668,34.3677,16.55694,306,2019,34.3677,-10021984.536
-46.55812834166667,-67.43281929166668,34.3675,16.55722,306,2019,34.3675,-10021832.461
-46.558128338888885,-67.43281929722221,34.3674,16.55750,306,2019,34.3674,-10021680.390
-46.558128338888885,-67.4328193,34.3671,16.55778,306,2019,34.3671,-10021528.405
-46.558128338888885,-67.4328193,34.3668,16.55805,306,2019,34.3668,-10021376.568
-46.55812833611111,-67.4328193,34.3665,16.55833,306,2019,34.3665,-10021224.674
-46.55812833611111,-67.43281930277779,34.3664,16.55861,306,2019,34.3664,-10021072.816
-46.55812833611111,-67.43281930277779,34.3662,16.55889,306,2019,34.3662,-10020920.943
-46.55812833333333,-67.43281930277779,34.3659,16.55916,306,2019,34.3659,-10020769.038
-46.55812833333333,-67.43281930277779,34.3656,16.55944,306,2019,34.3656,-10020617.114
-46.55812833333333,-67.43281930555558,34.3652,16.55972,306,2019,34.3652,-10020465.272
-46.558128330555554,-67.43281930555558,34.3649,16.56000,306,2019,34.3649,-10020313.444
-46.558128330555554,-67.43281930555558,34.3648,16.56028,306,2019,34.3648,-10020161.747
-46.558128330555554,-67.43281930555558,34.3647,16.56055,306,2019,34.3647,-10020010.206
-46.558128330555554,-67.43281930555558,34.3647,16.56083,306,2019,34.3647,-10019858.548
-46.558128330555554,-67.43281930555558,34.3646,16.56111,306,2019,34.3646,-10019707.132
-46.558128330555554,-67.43281930555558,34.3647,16.56139,306,2019,34.3647,-10019556.386
-46.55812832777777,-67.43281930555558,34.3646,16.56166,306,2019,34.3646,-10019405.052
-46.55812832777777,-67.43281930833335,34.3644,16.56194,306,2019,34.3644,-10019253.726
-46.55812832777777,-67.43281930833335,34.3641,16.56222,306,2019,34.3641,-10019102.004
-46.558128325,-67.43281931111113,34.3639,16.56250,306,2019,34.3639,-10018950.377
-46.558128325,-67.43281931388891,34.3636,16.56278,306,2019,34.3636,-10018798.279
-46.558128325,-67.43281931388891,34.3634,16.56305,306,2019,34.3634,-10018646.613
-46.558128325,-67.43281931666668,34.3633,16.56333,306,2019,34.3633,-10018495.061
-46.55812832222221,-67.43281931944445,34.3632,16.56361,306,2019,34.3632,-10018342.515
-46.55812832222221,-67.43281931944445,34.3632,16.56389,306,2019,34.3632,-10018189.539
-46.55812832222221,-67.43281931944445,34.3632,16.56416,306,2019,34.3632,-10018036.401
-46.55812832222221,-67.43281931944445,34.3631,16.56444,306,2019,34.3631,-10017883.411
-46.55812832222221,-67.43281931944445,34.3629,16.56472,306,2019,34.3629,-10017730.569
-46.55812832222221,-67.43281931944445,34.3626,16.56500,306,2019,34.3626,-10017577.860
-46.55812831944443,-67.43281931944445,34.3622,16.56528,306,2019,34.3622,-10017425.177
-46.55812831944443,-67.43281931944445,34.3619,16.56555,306,2019,34.3619,-10017272.520
-46.55812831944443,-67.43281931666668,34.3617,16.56583,306,2019,34.3617,-10017119.949
-46.55812831944443,-67.43281931666668,34.3614,16.56611,306,2019,34.3614,-10016967.484
-46.55812831944443,-67.43281931388891,34.3611,16.56639,306,2019,34.3611,-10016815.165
-46.55812831944443,-67.43281931111113,34.3609,16.56666,306,2019,34.3609,-10016662.862
-46.55812831944443,-67.43281931111113,34.3605,16.56694,306,2019,34.3605,-10016510.606
-46.55812831666666,-67.43281930833335,34.3602,16.56722,306,2019,34.3602,-10016358.407
-46.55812831666666,-67.43281930555558,34.3596,16.56750,306,2019,34.3596,-10016206.269
-46.55812831666666,-67.43281930555558,34.3592,16.56778,306,2019,34.3592,-10016054.182
-46.55812831666666,-67.43281930555558,34.3588,16.56805,306,2019,34.3588,-10015902.187
-46.55812831388888,-67.43281930555558,34.3583,16.56833,306,2019,34.3583,-10015750.294
-46.55812831388888,-67.43281930555558,34.358,16.56861,306,2019,34.3580,-10015598.337
-46.55812831388888,-67.43281930555558,34.3575,16.56889,306,2019,34.3575,-10015446.414
-46.55812831388888,-67.43281930277779,34.3569,16.56916,306,2019,34.3569,-10015294.678
-46.55812831388888,-67.43281930277779,34.3563,16.56944,306,2019,34.3563,-10015143.125
-46.558128311111105,-67.43281930277779,34.3558,16.56972,306,2019,34.3558,-10014992.183
-46.558128311111105,-67.43281930277779,34.3554,16.57000,306,2019,34.3554,-10014840.716
-46.558128311111105,-67.43281930555558,34.3551,16.57028,306,2019,34.3551,-10014689.234
-46.55812830833333,-67.43281930555558,34.3549,16.57055,306,2019,34.3549,-10014537.284
-46.55812830833333,-67.43281930555558,34.3547,16.57083,306,2019,34.3547,-10014385.698
-46.558128305555556,-67.43281930833335,34.3546,16.57111,306,2019,34.3546,-10014234.198
-46.558128302777774,-67.43281930833335,34.3544,16.57139,306,2019,34.3544,-10014081.791
-46.5581283,-67.43281931111113,34.3543,16.57166,306,2019,34.3543,-10013929.389
-46.5581283,-67.43281931111113,34.3541,16.57194,306,2019,34.3541,-10013776.453
-46.55812829722222,-67.43281931111113,34.3538,16.57222,306,2019,34.3538,-10013623.269
-46.55812829444445,-67.43281931111113,34.3535,16.57250,306,2019,34.3535,-10013469.949
-46.55812829444445,-67.43281931111113,34.3532,16.57278,306,2019,34.3532,-10013316.787
-46.55812829166667,-67.43281930833335,34.3529,16.57305,306,2019,34.3529,-10013163.824
-46.55812828888888,-67.43281930833335,34.3527,16.57333,306,2019,34.3527,-10013011.016
-46.55812828888888,-67.43281930555558,34.3525,16.57361,306,2019,34.3525,-10012858.326
-46.55812828888888,-67.43281930555558,34.3524,16.57389,306,2019,34.3524,-10012705.795
-46.5581282861111,-67.43281930555558,34.3524,16.57416,306,2019,34.3524,-10012553.279
-46.5581282861111,-67.43281930555558,34.3524,16.57444,306,2019,34.3524,-10012400.814
-46.5581282861111,-67.43281930277779,34.3522,16.57472,306,2019,34.3522,-10012248.458
-46.5581282861111,-67.43281930277779,34.3522,16.57500,306,2019,34.3522,-10012096.272
-46.558128283333325,-67.4328193,34.3522,16.57528,306,2019,34.3522,-10011944.040
-46.558128283333325,-67.4328193,34.3521,16.57555,306,2019,34.3521,-10011791.740
-46.558128283333325,-67.43281929722221,34.3522,16.57583,306,2019,34.3522,-10011639.486
-46.558128283333325,-67.43281929722221,34.3524,16.57611,306,2019,34.3524,-10011487.359
-46.558128283333325,-67.43281929722221,34.3526,16.57639,306,2019,34.3526,-10011335.206
-46.558128283333325,-67.43281929444443,34.3527,16.57666,306,2019,34.3527,-10011183.069
-46.558128283333325,-67.43281929444443,34.3528,16.57694,306,2019,34.3528,-10011031.003
-46.558128283333325,-67.43281929166668,34.3529,16.57722,306,2019,34.3529,-10010879.055
-46.558128283333325,-67.4328192888889,34.353,16.57750,306,2019,34.3530,-10010727.106
-46.558128283333325,-67.43281928611111,34.3529,16.57778,306,2019,34.3529,-10010575.117
-46.558128283333325,-67.43281928611111,34.3528,16.57805,306,2019,34.3528,-10010423.271
-46.558128283333325,-67.43281928611111,34.3527,16.57833,306,2019,34.3527,-10010272.100
-46.558128283333325,-67.43281928611111,34.3526,16.57861,306,2019,34.3526,-10010120.455
-46.558128283333325,-67.43281928333334,34.3527,16.57889,306,2019,34.3527,-10009969.098
-46.558128283333325,-67.43281928611111,34.3528,16.57916,306,2019,34.3528,-10009817.708
-46.558128283333325,-67.43281928611111,34.3528,16.57944,306,2019,34.3528,-10009665.260
-46.55812828055554,-67.43281928611111,34.3529,16.57972,306,2019,34.3529,-10009513.177
-46.55812828055554,-67.4328192888889,34.353,16.58000,306,2019,34.3530,-10009360.965
-46.55812828055554,-67.4328192888889,34.3532,16.58028,306,2019,34.3532,-10009207.702
-46.558128277777776,-67.43281929166668,34.3534,16.58055,306,2019,34.3534,-10009053.953
-46.558128277777776,-67.43281929444443,34.3536,16.58083,306,2019,34.3536,-10008900.239
-46.558128277777776,-67.43281929444443,34.3536,16.58111,306,2019,34.3536,-10008746.694
-46.558128274999994,-67.43281929722221,34.3537,16.58139,306,2019,34.3537,-10008593.308
-46.558128274999994,-67.4328193,34.3537,16.58166,306,2019,34.3537,-10008440.112
-46.558128274999994,-67.4328193,34.3538,16.58194,306,2019,34.3538,-10008287.036
-46.55812827222222,-67.4328193,34.3538,16.58222,306,2019,34.3538,-10008134.231
-46.55812827222222,-67.43281930277779,34.3538,16.58250,306,2019,34.3538,-10007981.432
-46.55812827222222,-67.43281930277779,34.3538,16.58277,306,2019,34.3538,-10007828.565
-46.55812827222222,-67.43281930277779,34.3538,16.58305,306,2019,34.3538,-10007675.747
-46.55812826944444,-67.43281930555558,34.3538,16.58333,306,2019,34.3538,-10007523.032
-46.55812826944444,-67.43281930555558,34.3538,16.58361,306,2019,34.3538,-10007370.418
-46.55812826666667,-67.43281930555558,34.3538,16.58389,306,2019,34.3538,-10007217.871
-46.55812826666667,-67.43281930833335,34.3538,16.58416,306,2019,34.3538,-10007065.228
-46.55812826388889,-67.43281930833335,34.3537,16.58444,306,2019,34.3537,-10006912.827
-46.558128261111094,-67.43281930833335,34.3537,16.58472,306,2019,34.3537,-10006760.438
-46.558128261111094,-67.43281930833335,34.3536,16.58500,306,2019,34.3536,-10006608.172
-46.558128261111094,-67.43281931111113,34.3535,16.58528,306,2019,34.3535,-10006456.009
-46.55812825833333,-67.43281931111113,34.3533,16.58555,306,2019,34.3533,-10006303.965
-46.55812825833333,-67.43281931111113,34.3532,16.58583,306,2019,34.3532,-10006151.896
-46.558128255555545,-67.43281931111113,34.353,16.58611,306,2019,34.3530,-10005999.778
-46.558128255555545,-67.43281931388891,34.353,16.58639,306,2019,34.3530,-10005847.754
-46.55812825277777,-67.43281931388891,34.3531,16.58666,306,2019,34.3531,-10005695.840
-46.55812825277777,-67.43281931388891,34.3532,16.58694,306,2019,34.3532,-10005544.536
-46.55812825277777,-67.43281931388891,34.3533,16.58722,306,2019,34.3533,-10005393.040
-46.55812824999999,-67.43281931666668,34.3535,16.58750,306,2019,34.3535,-10005241.675
-46.55812824999999,-67.43281931666668,34.3536,16.58777,306,2019,34.3536,-10005089.848
-46.558128247222214,-67.43281931666668,34.3538,16.58805,306,2019,34.3538,-10004938.317
-46.558128247222214,-67.43281931944445,34.354,16.58833,306,2019,34.3540,-10004786.934
-46.55812824444444,-67.43281931944445,34.3542,16.58861,306,2019,34.3542,-10004634.629
-46.55812824444444,-67.43281931666668,34.3542,16.58889,306,2019,34.3542,-10004482.254
-46.55812824444444,-67.43281931388891,34.3543,16.58916,306,2019,34.3543,-10004329.408
