%_UTC,latitude(deg),longitude(deg),height(m),Q,ns,sdn(m),sde(m),sdu(m),sdne(m),sdeu(m),sdun(m),age(s),ratio
2019-11-12 14:55:35.500,-44.808009598000005,-65.726781246,12.2742,2,8,0.2792,0.3148,0.2743,-0.2537,0.2135,-0.0351,0.09,2.9
2019-11-12 14:55:36.000,-44.808015293000004,-65.726774745,12.2647,2,8,0.2791,0.3149,0.2746,-0.2537,0.2139,-0.0358,-0.0,999.9
2019-11-12 14:55:36.500,-44.808020721000005,-65.726773884,12.4931,1,8,0.1639,0.2404,0.4057,0.1975,0.3121,0.2568,0.09,61.1
2019-11-12 14:55:37.000,-44.80801568,-65.726772017,12.461,2,8,0.1096,0.1608,0.2713,0.132,0.2087,0.1717,-0.0,20.2
2019-11-12 14:55:37.500,-44.808023543000004,-65.72677201399999,12.3849,1,8,0.1293,0.1896,0.32,0.1554,0.2461,0.2021,0.09,3.4
2019-11-12 14:55:38.000,-44.808016501000004,-65.726765381,13.467,2,8,0.1098,0.1611,0.2718,0.1323,0.2091,0.172,-0.0,43.6
2019-11-12 14:55:38.500,-44.808041681000006,-65.72672508,13.1858,1,8,0.2927,0.4301,0.7252,0.3543,0.5584,0.4601,-0.1,6.7
2019-11-12 14:55:39.000,-44.808048063,-65.726723293,13.5282,2,8,0.3178,0.3394,0.5319,0.1679,0.3823,0.3332,-0.0,1.1
2019-11-12 14:55:39.500,-44.80804121,-65.72671690199999,15.5339,1,7,0.2964,0.4358,0.7345,0.3588,0.5657,0.466,0.09,7.8
2019-11-12 14:55:40.000,-44.808052608000004,-65.726714425,13.8646,2,7,0.2275,0.2316,0.2418,-0.1753,0.1634,0.0622,-0.0,1.8
2019-11-12 14:55:40.500,-44.808063759,-65.72669623899999,14.2272,2,7,0.2327,0.2423,0.2423,-0.1856,0.1683,0.0487,0.09,1.1
2019-11-12 14:55:41.000,-44.80807343,-65.72667403,13.7921,1,7,0.0959,0.1404,0.2372,0.1143,0.1821,0.149,-0.0,6.4
2019-11-12 14:55:41.500,-44.80806703,-65.726695707,13.9761,2,7,0.2208,0.2077,0.2357,-0.1583,0.1447,0.0846,0.09,1.5
2019-11-12 14:55:42.000,-44.80805783899999,-65.726701685,13.0473,1,7,0.0965,0.1405,0.2363,0.1148,0.1819,0.1494,-0.0,6.2
2019-11-12 14:55:42.500,-44.808066713,-65.726696609,13.9945,2,7,0.2242,0.2095,0.2343,-0.1624,0.1421,0.0861,0.09,1.1
2019-11-12 14:55:43.000,-44.808068682,-65.726696793,13.7575,2,8,0.2215,0.2093,0.234,-0.1606,0.1432,0.0836,-0.0,5.2
2019-11-12 14:55:43.500,-44.808068657,-65.72669782199999,13.7833,2,8,0.2213,0.2094,0.234,-0.1606,0.1432,0.0837,0.09,19.0
2019-11-12 14:55:44.000,-44.808065185,-65.72670284,13.7288,2,7,0.2245,0.2186,0.2369,-0.1676,0.1505,0.0762,-0.0,999.9
2019-11-12 14:55:44.500,-44.808065049,-65.726700842,13.937,2,6,0.2325,0.2258,0.2369,-0.1776,0.1509,0.0754,0.09,271.7
2019-11-12 14:55:45.000,-44.808064624,-65.726699835,14.1898,2,7,0.2325,0.2214,0.2342,-0.1757,0.1443,0.0818,-0.0,1.7
2019-11-12 14:55:45.500,-44.808064914,-65.72670241899999,13.8453,2,6,0.2367,0.2313,0.237,-0.1837,0.1515,0.0743,0.09,1.2
2019-11-12 14:55:46.000,-44.808036521000005,-65.72674568,13.6723,2,6,0.5194,0.5409,0.2374,-0.5097,0.1756,-0.0445,-0.0,0.0
2019-11-12 14:55:46.500,-44.808054563,-65.726719175,13.7175,2,7,0.2916,0.3078,0.2372,-0.262,0.1702,-0.0117,0.09,0.0
2019-11-12 14:55:47.000,-44.808057758000004,-65.726712676,13.7634,2,6,0.293,0.3123,0.2374,-0.2652,0.1724,-0.0268,-0.0,0.0
2019-11-12 14:55:47.500,-44.808059883,-65.726709687,13.7237,2,6,0.2934,0.3129,0.2375,-0.2658,0.1729,-0.03,0.09,0.0
2019-11-12 14:55:48.000,-44.808053862,-65.726715666,13.7248,2,6,0.3092,0.3262,0.2376,-0.2824,0.175,-0.0417,-0.0,0.0
2019-11-12 14:55:48.500,-44.808041813,-65.726719039,12.0197,1,7,0.1971,0.2047,0.0199,-0.2006,0.0218,-0.0195,-0.1,9.3
2019-11-12 14:55:49.000,-44.808052228,-65.726714032,12.9529,2,7,0.1856,0.1929,0.0141,-0.1891,0.0195,-0.0181,-0.0,3.5
2019-11-12 14:55:49.500,-44.808040626,-65.726710831,14.7176,2,7,0.2647,0.242,0.5011,-0.1216,0.2687,0.2469,0.09,1.1
2019-11-12 14:55:50.000,-44.808043521,-65.726712406,14.6327,2,7,0.186,0.1932,0.0141,-0.1895,0.0191,-0.0177,-0.0,4.9
2019-11-12 14:55:50.500,-44.80804039,-65.726713698,14.5295,2,7,0.2643,0.242,0.5012,-0.1216,0.2688,0.2467,0.09,1.1
2019-11-12 14:55:51.000,-44.808047108000004,-65.72672294600001,12.1039,2,8,0.2134,0.2178,0.2729,-0.1676,0.1739,-0.0419,-0.0,45.8
2019-11-12 14:55:51.500,-44.808047618,-65.72672406,12.0509,2,8,0.213,0.2178,0.2716,-0.1678,0.1734,-0.045,0.09,2.2
2019-11-12 14:55:52.000,-44.808049542,-65.726723545,11.7421,2,7,0.2181,0.2233,0.2719,-0.1747,0.1755,-0.053,-0.0,1.6
2019-11-12 14:55:52.500,-44.808049327,-65.726728439,11.2675,2,7,0.3358,0.3915,0.2844,-0.3357,0.2424,-0.1593,0.09,6.5
2019-11-12 14:55:53.000,-44.808047596,-65.726729979,11.3387,2,7,0.3347,0.3912,0.2849,-0.335,0.2433,-0.1601,-0.0,158.4
2019-11-12 14:55:53.500,-44.808066143000005,-65.72670050800001,12.0124,2,7,0.3271,0.3405,0.2436,-0.3086,0.1557,-0.0636,0.09,999.9
2019-11-12 14:55:54.000,-44.808074258000005,-65.726687043,11.7593,2,8,0.3017,0.3129,0.243,-0.2798,0.1486,-0.0453,-0.0,101.8
2019-11-12 14:55:54.500,-44.808069832,-65.726686227,13.9936,1,8,0.3666,0.4837,0.1737,-0.4208,0.2874,-0.2491,0.09,19.0
2019-11-12 14:55:55.000,-44.808075288999994,-65.72668076,12.4897,2,8,0.2261,0.2987,0.1079,-0.2597,0.178,-0.1542,-0.0,7.2
2019-11-12 14:55:55.500,-44.80808837399999,-65.726668213,11.7649,2,8,0.3295,0.3566,0.2329,-0.3217,0.1856,-0.1363,0.09,1.0
2019-11-12 14:55:56.000,-44.808101773999994,-65.726649975,11.7301,2,8,0.2414,0.2419,0.2281,-0.2096,0.1469,-0.0827,-0.0,16.6
2019-11-12 14:55:56.500,-44.808102783,-65.726643975,11.9009,2,8,0.2234,0.2245,0.228,-0.1889,0.1446,-0.0784,0.09,1.0
2019-11-12 14:55:57.000,-44.808106427,-65.726640894,11.898,2,8,0.2231,0.2244,0.2281,-0.1887,0.1445,-0.0783,-0.0,11.9
2019-11-12 14:55:57.500,-44.808109138,-65.726634671,12.0162,2,8,0.2259,0.2303,0.2289,-0.1937,0.1477,-0.0825,0.09,2.0
2019-11-12 14:55:58.000,-44.808113389,-65.72663147600001,11.8597,2,8,0.2257,0.233,0.2306,-0.1948,0.1519,-0.0866,-0.0,5.0
2019-11-12 14:55:58.500,-44.808112922,-65.726630736,11.8276,2,8,0.2694,0.3173,0.2454,-0.2641,0.2029,-0.1414,0.09,76.3
2019-11-12 14:55:59.000,-44.808118908999994,-65.726624252,11.6321,2,8,0.2691,0.3169,0.2453,-0.2638,0.2024,-0.141,-0.0,541.1
2019-11-12 14:55:59.500,-44.808120738999996,-65.726622085,11.5644,2,8,0.2333,0.2618,0.2368,-0.2137,0.1718,-0.1062,0.09,2.9
2019-11-12 14:56:00.000,-44.808117206000006,-65.72663049399999,10.3743,1,8,0.0227,0.0176,0.0163,-0.0182,-0.0087,0.0065,-0.0,4.8
2019-11-12 14:56:00.500,-44.808115483,-65.72663596699999,10.5146,1,8,0.3455,0.1744,0.1374,-0.2452,-0.1541,0.217,-0.1,4.2
2019-11-12 14:56:01.000,-44.808125704,-65.726616801,11.3651,2,8,0.222,0.2471,0.2363,-0.1987,0.1664,-0.0983,-0.0,1.6
2019-11-12 14:56:01.500,-44.808133866999995,-65.726612933,10.6858,2,8,0.1706,0.0865,0.0689,-0.1212,-0.0765,0.1075,0.09,7.7
2019-11-12 14:56:02.000,-44.808134981,-65.726605535,11.5362,1,8,0.2269,0.1152,0.0919,-0.1614,-0.1018,0.143,-0.0,3.1
2019-11-12 14:56:02.500,-44.808138541999995,-65.726602633,11.3586,2,8,0.1856,0.2046,0.2348,-0.15,0.1531,-0.0754,0.09,16.2
2019-11-12 14:56:03.000,-44.808142514,-65.726599095,11.096,2,8,0.1854,0.205,0.2361,-0.1498,0.1542,-0.0751,-0.0,11.5
2019-11-12 14:56:03.500,-44.808145716000006,-65.72660127399999,10.6912,2,8,0.2222,0.2216,0.315,-0.0982,0.2061,0.1457,0.09,31.4
2019-11-12 14:56:04.000,-44.808150455,-65.726597398,10.458,2,7,0.226,0.2259,0.3151,-0.1072,0.2068,0.1447,-0.0,2.5
2019-11-12 14:56:04.500,-44.808151723,-65.726594835,10.4646,2,7,0.2399,0.2399,0.3148,-0.1345,0.2073,0.1432,0.09,219.0
2019-11-12 14:56:05.000,-44.808157034,-65.72658851899999,10.7805,2,8,0.2308,0.2309,0.3147,-0.1178,0.2065,0.1443,-0.0,19.5
2019-11-12 14:56:05.500,-44.808161223999996,-65.726580758,10.9256,2,8,0.2324,0.2391,0.3093,-0.127,0.1962,0.1552,0.09,6.1
2019-11-12 14:56:06.000,-44.80816351,-65.72657704699999,11.2381,2,8,0.2317,0.2391,0.3089,-0.1268,0.1963,0.1544,-0.0,1.7
2019-11-12 14:56:06.500,-44.808167876999995,-65.726575377,12.1772,2,8,0.2318,0.2403,0.8066,-0.13,0.1508,0.2431,0.09,1.2
2019-11-12 14:56:07.000,-44.808172336000005,-65.726576642,11.8878,2,8,0.251,0.2069,0.4294,-0.0314,0.1355,-0.076,-0.0,10.5
2019-11-12 14:56:07.500,-44.808175381000005,-65.726567833,12.5926,2,8,0.25,0.2067,0.4293,-0.0341,0.1358,-0.0748,0.09,2.4
2019-11-12 14:56:08.000,-44.808176796000005,-65.726565917,12.4007,2,8,0.2492,0.2067,0.4295,-0.0355,0.1361,-0.0743,-0.0,23.5
2019-11-12 14:56:08.500,-44.808179492,-65.72656360399999,12.2468,2,7,0.2509,0.2078,0.4298,-0.0511,0.1335,-0.0721,0.09,18.2
2019-11-12 14:56:09.000,-44.808180803,-65.726562481,11.9639,2,7,0.2683,0.2218,0.4312,-0.1022,0.1458,-0.0948,-0.0,999.9
2019-11-12 14:56:09.500,-44.808182617,-65.72655779600001,12.3968,2,8,0.2599,0.2153,0.431,-0.0838,0.1445,-0.0917,0.09,12.8
2019-11-12 14:56:10.000,-44.80818717100001,-65.726557927,12.1237,2,8,0.2578,0.2143,0.4309,-0.0801,0.1437,-0.0898,-0.0,11.6
